,tweet_id,text,source
896,1501675463177080834,"West Wing Playbook: Your go-to source for the latest news and whispers inside Biden White House. Don't miss out, subscribe today.
https://t.co/AsF2TXHAuK https://t.co/CkZvZR8bBz",politico
897,1501649665158221829,"House Dems have pulled Covid relief from the $1.5 trillion government funding package, after multiple members revolted against using their home states' pandemic cash to pay for the aid. https://t.co/Kcrg9p1IkT",politico
898,1501615120732069889,"Dems may have control of Congress, but D.C. will have to wait at least another year before it can tax and regulate its weed industry
https://t.co/gF3jFkNMz2",politico
899,1501608793758740492,"POLITICO Playbook cuts through the clutter and provides a steady dose of newsy nuggets about Washington's biggest power players. Subscribe today.
https://t.co/Ceig2eRhJ2 https://t.co/lN9GwHKraS",politico
900,1501577415654621189,Education Department officials instructed the companies that manage federal student loans to hold off on sending required notices to borrowers about their payments starting https://t.co/7emompbifq,politico
901,1501559085015216131,"Conservatives are pushing the ""independent legislature"" theory, which would hand vast election powers to GOP legislators in battleground states
https://t.co/tsNUeW55e5",politico
902,1501550923088289796,"GOP Rep. Ted Budd is trailing in polls and lagging in fundraising. According to audio from a recent donor event, Trump has noticed.
https://t.co/7saSb62Otd",politico
903,1501543620247175171,"The Wisconsin conservative is ""frustrated about everything"" in the Senate. He's Team Rick Scott, craving a GOP agenda. But his party needs him around
https://t.co/FKLn9fTnLi",politico
904,1501538300418564096,"National Security Daily is our weekday afternoon newsletter that pries open the door to the most important stories from the world of defense and diplomacy. Subscribe now.
https://t.co/wa1cmSGKHl https://t.co/1wQy6hc7VR",politico
905,1501535825141587970,"It's the surest sign Republicans have seen yet that Minority Leader Kevin McCarthy is cementing his hold on a future speakership: intensifying interest in being his No. 3
https://t.co/IiM7l6dBrh",politico
906,1501528610615828480,"Propelled by pandemic, at least 43 states are using online referrals to connect health and social needs
https://t.co/XUcwds9PO5",politico
907,1501520713051787265,"Both parties recognize that U.S. policy toward socialist regimes in the region reverberates across Florida politics
https://t.co/HGbtK4SrB0",politico
908,1501370954617921546,"West Wing Playbook is an insider's guide to the people behind the policy in the Biden administration. Take a peek behind the curtain and subscribe today.
https://t.co/AsF2TXHAuK https://t.co/X9ze0xRYnx",politico
909,1501355496338509827,"Several factors drove congressional Democrats to prod their own president to ban Russian oil imports with stunning speed. But perhaps the most important was the messenger: Ukrainian President Volodymyr Zelenskyy
https://t.co/VEhmmRwZWK",politico
910,1501339222749466624,"RT @politicongress: Mitt Romney says he's unlikely to endorse in the Senate contest between Mike Lee and Evan McMullin.

“I stay away from…",politico
911,1501338589933809666,"The average price for gas in the U.S. hit a new high of $4.173 a gallon today. 

Gas prices have been increasing for weeks as Russia's invasion of Ukraine escalates and will likely rise even more with Biden's ban on Russian energy. https://t.co/ulU1f4QnCC https://t.co/zMU6ZYFXXL",politico
912,1501334632180109347,"Poland took Washington by surprise when it announced it was ready to transfer its fighter planes to the U.S., with the understanding that they would be handed over to Ukrainian pilots. https://t.co/6UGNzOkfGB",politico
913,1501329447613440009,"Our Huddle newsletter pulls back the curtain and delivers the essential news and inside scoops centered around the people, politics and power centers on Capitol Hill. Subscribe today.
https://t.co/dfpSNWymRh https://t.co/RcYKL0SpPR",politico
914,1501317150677483526,"A new American culture war is brewing, this time over health care for transgender children — and in this battle, two disparate groups are forging an unusual alliance https://t.co/OB8APYMgRm",politico
915,1501311274373853194,"RT @jholz__: Excited to say I’ll be occasionally contributing to @politico’s coverage of trans lives, in addition to covering the climate f…",politico
916,1501309613748199431,"The head of Ukraine’s gas giant said the U.S. ban on Russian oil and gas imports is “very positive” — but that Ukraine still needs more military support from the West. 
https://t.co/ZXzhn6gYT6",politico
917,1501293323604082691,"Putin is likely to ""double down"" in Ukraine ""with no regard for civilian casualties,” but he will struggle to overcome fierce Ukrainian resistance, U.S. intel leaders say https://t.co/hXK02K23q5",politico
918,1501287149911506946,"Missing refunds. Angry members of Congress. Thousands of unanswered phone calls.

Welcome to the 2022 tax filing season. https://t.co/TDxi5U1Znt",politico
919,1501285898989748224,"RT @QuintForgey: Putin is likely to ""double down"" in Ukraine, but he will find it ""especially challenging"" to maintain control of captured…",politico
920,1501278243747504133,"Poland will transfer all of its Russian-made MiG-29 fighter jets to a U.S. air base in Germany, a likely precursor to the jets being delivered to Ukraine. https://t.co/V7wGTqn6GT",politico
921,1501270424918786050,"Guy Reffitt, a Texas militia member who stormed the Capitol, was found guilty of all five felony charges he faced in the first Jan. 6 trial https://t.co/fpOOF1cvvA",politico
922,1501266303994281987,"The world has seen footage of Ukrainians defending their country against Russia’s brutal invasion. Off camera, though, Ukraine is confronting Russia on a second front — in cyberspace.
https://t.co/Wy0WAx2Fvg",politico
923,1501257711966724106,"Go inside the top national security and foreign-policymaking shops to understand how Washington sees the world, the global threats it faces and what actions leaders take. Subscribe https://t.co/wa1cmSGKHl https://t.co/GCpkuAZ7tZ",politico
924,1501251129635713027,RT @EugeneDaniels2: I spoke with just a few of the millions of Ukrainians who found themselves packing whatever they could into a cars and…,politico
925,1501248951332356097,The House will still proceed with a vote this week to ban Russian oil imports despite pending executive action by Biden https://t.co/AIBL95pYtN,politico
926,1501241127218909197,"RT @kyledcheney: NEWS: Enrique TARRIO has been charged with conspiracy related to the Jan. 6 attack.  

See the indictment: https://t.co/1R…",politico
927,1501239974380900354,"Enrique Tarrio, the national leader of the Proud Boys, has been indicted for conspiracy related to the Jan. 6 attack on the Capitol
https://t.co/NP2TktnEIY",politico
928,1501237991771189254,"For #IWD2022, let's talk about the future for Afghan women: what they're still facing and how the U.S. can support them.

We're with @RoyaRahmanim, @USUNRomeAmb, @SenatorShaheen and Hawa Haidari.  https://t.co/QwBuDg755k",politico
929,1501181321300914181,"Each weeknight, reporters from across global newsroom bring you tomorrow’s news tonight in our ""POLITICO Nightly"" newsletter.  Don’t miss out, subscribe to POLITICO Nightly now.
https://t.co/WWdSxUT5Wl https://t.co/DfirXc6Uw7",politico
930,1501173445392052228,"Progressives have begged Joe Biden to take a hard line against a ballooning Pentagon budget since he took office. Things aren’t quite working out that way.

https://t.co/Ou5r5p4Qgm",politico
931,1501166313938509825,"Democrats’ most at-risk senators want to transform the artist formerly known as “Build Back Better” into an inflation-buster, just in time for the midterms

https://t.co/KlK7KpMqel",politico
932,1501023189526364160,"While U.S. politicians have jumped over themselves to impose sanctions on Russia, widespread anti-BDS sentiment among politicians has advocates iced out of public debate https://t.co/HGxFr4WEH1",politico
933,1500991955693719555,"Just days ago, the White House feared a Russian oil ban would send gas prices skyrocketing. But confronted with overwhelming bipartisan support for the measure, the administration is doing an about-face. https://t.co/rTwuuelLZm",politico
934,1500973774866370567,Some of the world’s biggest oil companies plan to ramp up production as U.S. gas prices surge to $4 a gallon https://t.co/AOHzqszCZk,politico
935,1500969717779124225,"Our National Security Daily newsletter is your guide to the most important stories in defense, national security and foreign policy. Don’t miss out, subscribe today.
https://t.co/wa1cmSGKHl https://t.co/Zc90zmfR4A",politico
936,1500956976985034754,"Ukraine wants air-defense systems and an increase in American military support, its ambassador to the U.S. said in a letter to Congress. https://t.co/11L1KH6W4y",politico
937,1500956191790440449,"RT @alexbward: A scoopy #NatSecDaily today:
- ⁦@OMarkarova⁩ asks Congress for air-defense systems
- Josh Shifrinson explains why he left Tw…",politico
938,1500924721629646855,"Get tomorrow’s news tonight when you read POLITICO Nightly. Don’t miss out, subscribe today.
https://t.co/WWdSxUT5Wl https://t.co/Dm2h0wgaCH",politico
939,1500915823489306626,"Russia’s “main advance is still stalled outside” Kyiv, per a senior Defense Department official.

Read the latest on Ukraine in @playbookdc 👇https://t.co/qGPCiy8M6m",politico
940,1500912338995748869,"Putin has sent “nearly 100 percent” of Russia's forces at the border into Ukraine, a top U.S. defense official said. https://t.co/MGSP145aEq",politico
941,1500887666853912576,RT @kyledcheney: NEW: Prosecutors made their most compelling case yet that Guy REFFITT's confrontation with Capitol Police helped enable a…,politico
942,1500886482361458689,"There's a lot of energy to help Ukraine in Congress this week. But 
lawmakers often struggles to move quickly, even in a crisis. 

Here's what's most likely to get done 👇 https://t.co/mSGVf1aF6D",politico
943,1500881577206816776,"RT @politicongress: The March 11 deadline for a government spending bill is inching closer, and lawmakers are looking to add a beefed up de…",politico
944,1500880220840243202,"Start your day with the latest from the House and Senate. Subscribe to Huddle.
https://t.co/dfpSNWPYfR https://t.co/2tzFiqyQLW",politico
945,1500879332977356808,"Chuck Schumer gave his first concrete signal of a revival of Democrats’ domestic agenda on Monday, announcing imminent hearings on proposals to deal with spiking inflation https://t.co/3U5n6exwni",politico
946,1500869979901673493,"Activists are applauding the surge of support for sanctioning oligarchs close to Putin, but they say Washington needs more tools to clamp down https://t.co/6VX4BcfHO8",politico
947,1500864485275406347,"The global death toll from Covid-19 surpassed 6 million Monday. The last million deaths were recorded over the last 4 months.
https://t.co/ZXcb2v48i4",politico
948,1500834937544581120,"Get POLITICO Playbook sent to your inbox each morning for an insider's look at Washington's biggest political stories and trends. Don't miss out, subscribe today.
https://t.co/Ceig2eRhJ2 https://t.co/083XBl6iZh",politico
949,1500834248315527180,Cybersecurity experts expected Russian forces to take out at least some Ukrainian phone lines and internet services as part of a ground invasion. It hasn’t happened — even though Russia appears to be suffering for it. https://t.co/0Rk6NHInrG,politico
950,1500818829051678723,"It’s not yet clear when Kevin McCarthy will have his promised conversation with two divisive House conservatives who spoke at a white nationalist event — and whenever he does, the talk likely won’t amount to much https://t.co/k4h84BiTya",politico
951,1500803822318505984,President Joe Biden’s top national security officials are publicly split over legislation that would require critical infrastructure companies to report hacks to the government https://t.co/vpAaLVHQhk,politico
952,1500795936838238213,Russia’s invasion of Ukraine has done something previous tensions between Moscow and Washington could not: convince American lobbyists to turn down money from Kremlin allies https://t.co/OAYhu3JEXt,politico
953,1500608424412856330,"Join the conversation with @brakktonbooker about how race and identity shape politics in America in ""The Recast"" newsletter. Subscribe today.
https://t.co/ki6sOD4FXP https://t.co/eJmzI9bihi",politico
954,1500562072144388097,"The man who calls himself New York’s first vegan mayor has a long and complicated history with chocolate milk, which he wanted banned from schools https://t.co/3bEUnq8Whg",politico
955,1500516743571292165,"President Joe Biden broke decades of precedent when he tapped a former union leader to head his Labor Department. A year later, that isn’t the only way that Marty Walsh has reshaped the role of Labor secretary https://t.co/zjBoT7FOCk",politico
956,1500504001065988099,"Nobody covers ""this town"" quite like Playbook. Subscribe to the unofficial guide to official Washington.
https://t.co/Ceig2eRhJ2 https://t.co/B6hGP24iB7",politico
957,1500471551535235072,"Ahead of the midterm elections, Democrats are expanding their scope far beyond congressional contests and on to governor races in battleground states https://t.co/0ldiBKQ7OY",politico
958,1500263049827078148,"The U.S. remains in discussions with Poland to potentially backfill their fleet of fighter planes if Warsaw decides to transfer its used MiG-29s to Ukraine, four U.S. officials tell POLITICO. https://t.co/739W7Im90N",politico
959,1500229953018904582,"Dmitry Rogozin, a longtime nationalist leader and Putin ally, is blasting away at one of the last vestiges of U.S.-Russia cooperation.
https://t.co/9S63PSuxN2",politico
960,1500201995780640774,"Each afternoon, National Security Daily takes you inside the corridors of national security and foreign-policymaking power. Stay on top of the latest, subscribe now.
https://t.co/wa1cmSGKHl https://t.co/JAzBHvlZ9K",politico
961,1500200590500052992,Ukrainian President Volodymyr Zelenskyy implored U.S. lawmakers  to do more to force Russian leader Vladimir Putin to the negotiating table and end the war on his country. https://t.co/2FS76QrbP5,politico
962,1500169576994291715,"With airspace closed to Russian aircraft, Moscow has sent a diplomatic jet to Dulles to grab officials kicked out of the U.S.
https://t.co/SZNZtaIdCj",politico
963,1500146654250512390,"The new social media platform created by the former president is a nearly exact dupe of Donald Trump’s first love, Twitter, the site that kicked him out more than a year ago. https://t.co/54JRjZGqgI",politico
964,1500139485681618946,"Analysis: You’ve read the stories about Trump’s appeal in rural America, but there’s another side that’s often left out: Rural Democrats who feel abandoned by a party they fear has stopped fighting to win the places where they live.  https://t.co/n7R6ZHRzeh",politico
965,1500131551455203333,"Putin ""underestimated how hard Ukrainians are willing to fight for our country,"" says Kateryna Shvedenko, who chose not to flee Kyiv for the latest crisis. https://t.co/LN7XiojhtW",politico
966,1500126502981181447,"Step inside the West Wing and get the latest updates on the president and his team. Subscribe to West Wing Playbook today.
https://t.co/AsF2TXHAuK https://t.co/T4jGIcfrM1",politico
967,1500109277519917059,"Under the new bill, New Jerseyans would be allowed to pump their own gas, but stations with more than four pumps would be required to have a full-service option, presumably at a higher price. https://t.co/Tr7rKJrcnI",politico
968,1499923608717643780,"Russia’s internet is increasingly cut off from the rest of the world as Facebook and Twitter face restrictions and U.S. tech companies leave the country
https://t.co/s5moEUH5pY",politico
969,1499897783905628161,"How to make Trump like you, as learned by Eric Greitens:
1. Mean-tweet Mitch McConnell
2. Success! Enjoy your visit to Mar-a-Lago
https://t.co/GsQRKdICcA",politico
970,1499891194297466883,"Russia’s space chief is launching his own war on the West. 

He has threatened to pull out of the International Space Station and said that Russia will no longer service engines used to launch American satellites.
https://t.co/9S63PSuxN2",politico
971,1499886741519581187,"The White House shut down Sen. Lindsey Graham’s calls for the assassination of Putin. 

“That is not the position of the United States government,” White House press secretary Jen Psaki said Friday. https://t.co/h5lOjCXRA4 https://t.co/guNa5b0RZl",politico
972,1499879878908420097,"Add West Wing Playbook to your daily reads for newsy nuggets and details you won't find anywhere else about the Biden administration.  Subscribe today.
https://t.co/AsF2TXHAuK https://t.co/HIovC3gPQS",politico
973,1499860994901827586,"Eastman urged a federal judge to slow down the Jan. 6 committee’s push for his Trump-related emails. 

He said ruling against him would amount to a historic legal finding that Trump — when he was the sitting president — committed a crime. https://t.co/0agairdknH",politico
974,1499857989389492237,"RT @kyledcheney: NEWS: John EASTMAN pleading w/ a federal judge to slow down his legal clash with the Jan. 6 committee:

""Were this Court t…",politico
975,1499854142537449484,"We're live! 

Join @eleanor_mueller, @KateDavidson, @vtg2, @nick_bunker and @juliaonjobs for a conversation on the February jobs report 👇https://t.co/18WXl94E04",politico
976,1499837527846498313,Eric Adams will remove the mask mandate for public schools and waive the proof of vaccination requirement for restaurants and entertainment venues in NYC starting Monday https://t.co/8qceula1P5,politico
977,1499826935362306048,"Russia has banned Facebook, claiming the social media company broke the country’s rules by limiting online access to state-backed media. https://t.co/It8VwgDT3A",politico
978,1499825677398204416,"The U.S. economy offered a rare dose of good news for Biden:

- The U.S. added 678K jobs last month.
- Unemployment fell from 4% to 3.8%.
- The number of people who said Covid fears kept them from looking for work fell from 1.8M to 1.2M. 
https://t.co/yPNAOdozQV",politico
979,1499807515256791050,The White House has come out in support of a cyber incident reporting bill that senior Justice Department officials warned this week would make the U.S. less safe https://t.co/iRku0tnusQ,politico
980,1499792218265169922,"RT @ccadelago: NEW: DuBois, Pa. — I spent time w/ Democrats in their towns and, yes, even a rural diner.

They voted for Biden and yet a re…",politico
981,1499790091518197763,RT @politicongress: There's bipartisan momentum to move swiftly to ban imports of Russian fossil fuels. But it's unclear how much of an eff…,politico
982,1499789945455665155,"RT @POLITICOLive: On International Women's Day, Tuesday 3/8 join Women Rule editor @EFRalph at 11:45AM ET for a virtual panel with @RoyaRah…",politico
983,1499787416584003589,"Pressure is building on U.S. financial firms to respond to Russia’s invasion of Ukraine by ditching their investments in both Russia and its fossil fuel sector
https://t.co/UjLAmoq3ye",politico
984,1499781079561080836,"The IRS is planning on hiring 10,000 new workers to help the agency reduce its backlog of millions of unprocessed tax returns and other mail https://t.co/nGnPGtK9U7",politico
985,1499778899034652675,"The February jobs report is out, with 678,000 jobs added to the U.S. economy last month.

Politico's @eleanor_mueller, @vtg2 + @KateDavidson will be on Spaces with @juliaonjobs + @nick_bunker discussing what you need to know about the report. 

Join us👇 
https://t.co/18WXl94E04",politico
986,1499769303519870981,RT @politicongress: The Russian army launched an attack on Europe's largest nuclear power plant. Here's what Congress said in response. htt…,politico
987,1499762082337763336,The Biden administration is considering once again extending the freeze on federal student loan payments before it expires at the beginning of May https://t.co/XGBFu4KWqs,politico
988,1499750264944971776,"What's really happening on Capitol Hill? Keep up with Congress by reading Huddle, our scoop-filled newsletter for everything you need to know on the Hill. Subscribe today
https://t.co/dfpSNWPYfR https://t.co/GpvfMDb4GK",politico
989,1499747218915528704,Missouri Senate candidate Eric Greitens is rising in former President Donald Trump’s eyes https://t.co/GsQRKdICcA,politico
990,1499731683863576576,The White House has put on ice an online tool it had widely promoted as a way for people at the bottom of the income ladder to collect Democrats’ signature Child Tax Credit payments https://t.co/1vgqLXozeY,politico
991,1499723887269097475,"Dmitry Rogozin, a longtime nationalist leader and Putin ally, is blasting away at one of the last vestiges of U.S.-Russia cooperation https://t.co/9S63PSuxN2",politico
992,1499716744939720704,"Apple, Google, Meta and Netflix combined would lose between 1 percent to 2 percent of their multibillion-dollar revenues if they were to remove all of their services from Russia, according to one estimate https://t.co/cn7q6by23L",politico
993,1499589533335228416,"The Florida Senate on Thursday night approved a bill that prohibits women from receiving abortions after 15 weeks of pregnancy, with no exceptions for victims of rape, incest or human trafficking https://t.co/8aPS9gahXg",politico
994,1515069723297390602,"""Lessons learned in Louisiana’s disaster recovery can aid Ukraine’s recovery"" (@TheHillOpinion) https://t.co/K8amIn4OdS https://t.co/DJUuFFUVG8",thehill
995,1515068946998861829,".@SenMikeLee: ""Anytime you see inflation like this, there is always some type of government overspending at the heart of that type of inflation because it always involves too many dollars chasing too few goods."" https://t.co/6bc52Sv8fc",thehill
996,1515068714051424261,Fed’s industrial output gauge reaches 101-year high https://t.co/68xxcmU9Ld https://t.co/bCw8qZ4jMS,thehill
997,1515067703874228225,"North Korean group stole more than $600M in Axie Infinity hack, FBI says https://t.co/cIKFuJU2PS https://t.co/twQnaEX1VH",thehill
998,1515066691956453376,"Jailed Kremlin critic: ""Don’t believe it"" when people say ""no one protests against the war in Russia"" https://t.co/bkPImdv9TP",thehill
999,1515065704512466951,New Jersey will soon kick off recreational marijuana sales https://t.co/r5dBLwls7f https://t.co/kRZPKU4q4K,thehill
1000,1515065172028657667,Mississippi Governor @tatereeves: “I am signing legislation that takes further steps to ensure only American citizens are voting in our state’s elections and determining our representatives. [...] The only individuals who should determine American policy are American citizens.” https://t.co/Lnjaa4Dl6D,thehill
1001,1515064691994804230,New York green lights massive renewable energy projects to cut fossil fuel reliance https://t.co/fZ3tAOX1MG https://t.co/p6a1qPnjgH,thehill
1002,1515063674968461325,Anti-war activists project giant Ukrainian flag on Russian Embassy in DC https://t.co/eAZvzb0jBp https://t.co/uFiVmDXxYN,thehill
1003,1515062686597402632,Fox’s John Roberts defends Peter Doocy after Psaki comment https://t.co/jeWOIrTJHT https://t.co/xKdRU3mF7i,thehill
1004,1515061667377422348,"Finland ""highly likely"" to join NATO, minister says https://t.co/WRaStx9fte https://t.co/UkqevsRS9E",thehill
1005,1515061397176020996,Washington Post columnist Max Boot in a column on Thursday said that he is “frightened” by the idea of billionaire Elon Musk buying Twitter and assuming control of the social media giant. https://t.co/vfLNMLZIPl https://t.co/MPBwWLsw6s,thehill
1006,1515060649377861632,"""Congress must find a path forward on COVID-19 relief funding"" (@TheHillOpinion) https://t.co/h8I0yE5tgU https://t.co/tKpC3LmREW",thehill
1007,1515059652697935878,5 things to know about Elon Musk’s Twitter bid https://t.co/VPLa3Bcvxt https://t.co/0K5OR4OK1c,thehill
1008,1515058648271175691,Zelensky says world should prepare for Russia to use nuclear weapons https://t.co/EdJFxAnhtK https://t.co/DaCJdtsQXK,thehill
1009,1515056637098303500,"Wind power overtook coal, nuclear for first time on March 29 https://t.co/8qZOEKm2Io https://t.co/mADH4j1Xdk",thehill
1010,1515055626430283776,"Ukrainian defense minister quips sunken Russian warship ""a worthy diving site"" https://t.co/aaeB4lbPh3 https://t.co/K8suGZKC5a",thehill
1011,1515054615313670145,"""Did Trump ‘entrap’ the Jan. 6 rioters?"" (@TheHillOpinion) https://t.co/BRZLWOnpXO https://t.co/UMRMvy4LRR",thehill
1012,1515053621481807887,"Democrats aim to expand maternal health care, midwifery coverage https://t.co/uFKZs09W8h https://t.co/n4XzSAK1dE",thehill
1013,1515052602223996931,"Vance accused Trump, GOP of ""antagonizing Black voters"" in 2016 https://t.co/xjQpC1vp0h https://t.co/joqCs2Yacq",thehill
1014,1515051609209937922,"""Is free speech at-risk on today’s college campuses?"" (@TheHillOpinion) https://t.co/764zYRJeNV https://t.co/99XHglQVYM",thehill
1015,1515050601612296193,Ohio GOP leaders press Trump to not endorse JD Vance https://t.co/xvgfYnxrMc https://t.co/X8ATnB2q7e,thehill
1016,1515049596136873989,Ukraine has used facial recognition tech to notify hundreds of Russian families of dead soldiers: report https://t.co/4kNPkOF3qL https://t.co/ZVOALeDETD,thehill
1017,1515048586580475911,Immigration politics bedevil Dems ahead of planned border easing https://t.co/HY8nYOs14n https://t.co/03QHP1MMYJ,thehill
1018,1515047580723556358,NJ governor orders review of new sex ed standards amid backlash https://t.co/QdJp55Ocf5 https://t.co/0HB8Z1wp15,thehill
1019,1515046565081194496,"Psaki: Biden executive action on canceling some student debt ""still on the table"" https://t.co/cSnBAU1KMX https://t.co/R2Jii3IYHX",thehill
1020,1515046297975283721,.@GregAbbott_TX: “Governor Campos has provided me with the best border security plan that I’ve seen from any governor from Mexico. [...] Chihuahua is doing more than just talking about this. They have an organized game plan to address illegal immigration.” https://t.co/C3h4ao6uEd https://t.co/CUEtVcUQo5,thehill
1021,1515045581185597445,JUST IN: Russia announces expulsion of 18 EU diplomats https://t.co/hAXBIcajdN https://t.co/xTM8RcKy68,thehill
1022,1515044563211239430,Russia sends formal letter warning US to stop arming Ukraine: report https://t.co/4TyViETj6O https://t.co/yUocWUMen1,thehill
1023,1515043551364718598,"""US should forge deeper partnership with Uruguay"" (@TheHillOpinion) https://t.co/xE0olOprRA https://t.co/xsFDgTPivz",thehill
1024,1515042523101679624,.@GregAbbott_TX: “This is sending a message to both the president and Congress – Texas is tired of being the unloading dock for illegal immigrants crossing the border. The new unloading dock is going to be Washington D.C.” https://t.co/ewSZOsttFa https://t.co/9VKDIynwfu,thehill
1025,1515041529458475010,NEW: Trump-era EPA chief Scott Pruitt files to run for Senate in Oklahoma https://t.co/CRtRM4g7Kk https://t.co/UvlTSZLeyi,thehill
1026,1515040518954270727,Congressional Hispanic staffers ask for pay hike in open letter https://t.co/kgFuBo0D0D https://t.co/5NHenemCD1,thehill
1027,1515039525956952077,JUST IN: Pentagon backs Ukraine’s claim it hit Russian warship with two missiles https://t.co/rAW8i64qGO https://t.co/D3xfwn6QCH,thehill
1028,1515038748089589761,".@RepAlGreen: “This problem at the border is something that we have been grappling with for some time. [...] The law enforcement officers – I don’t doubt you when you say you’re overwhelmed, but what you’re doing is at the border and we have to do something beyond the border.” https://t.co/d0UOUuzKl6",thehill
1029,1515038515637141506,Federal judge rules Abrams cannot use committee to raise unlimited funds https://t.co/CLnH736sB3 https://t.co/aYtthPOe7G,thehill
1030,1515037524971905025,"Wind power overtook coal, nuclear for first time on March 29 https://t.co/YcEeznuKuQ https://t.co/4tgcj9GO1w",thehill
1031,1515036506120937477,FDA now able to regulate e-cigarettes that use synthetic nicotine https://t.co/oYI81p2sOC https://t.co/hAnpEeUfNl,thehill
1032,1515035495918714880,Iowa Supreme Court rules Finkenauer can appear on primary ballot https://t.co/HKDfs4pmWH https://t.co/wlVXMzQaeK,thehill
1033,1515034973362954250,".@RepEscobar: “Our Republican colleagues can’t have it both ways. Just weeks ago they decried President Biden as not doing anything on the border and then when he lifts Title 42, claiming what he was doing was working so let’s keep doing what he was doing.” https://t.co/g5NDQnSK2m",thehill
1034,1515034487830241283,New emails show two GOP lawmakers offered advice to Trump’s team on challenging election https://t.co/nCWySecTJV https://t.co/oGvsspW73T,thehill
1035,1515033477506379777,Zelensky says world should prepare for Russia to use nuclear weapons https://t.co/2ndt7omeIv https://t.co/OY706KUvv0,thehill
1036,1515032488703311875,"""Try Putin? What Nazi hunter Simon Wiesenthal would advise the world"" (@TheHillOpinion) https://t.co/CvK1xlaztE https://t.co/MDCudMBudk",thehill
1037,1515031478178127874,"""Biden’s climate change war is reaching a dangerously familiar ‘choke point’"" (@TheHillOpinion) https://t.co/D0VskThW0S https://t.co/jahgZw0BPZ",thehill
1038,1515031475472764940,Twitter adopts poison pill to prevent Elon Musk takeover https://t.co/e0kui8zmgZ https://t.co/GhZ7oWejqv,thehill
1039,1515031198392893440,"Sen. Bill Cassidy: ""The charter school program has enjoyed bipartisan support for nearly 30 years. [...] Those of us who care about the student, those of us who see the role of charter schools, we have one message to Education Secretary Cardona: back off our charter schools."" https://t.co/W1bm5yG9sG",thehill
1040,1515030467908616193,"""Think globally and act locally for upcoming Earth Day"" (@TheHillOpinion) https://t.co/4CQXAz55cX https://t.co/S2gtGPx3G4",thehill
1041,1515029458939518979,South Carolina bill would ban gender-affirming care for trans and nonbinary minors https://t.co/TCWzimspu2 https://t.co/H983OxHxDJ,thehill
1042,1515028453590016005,"Mental illness may raise risk of breakthrough COVID-19, study says https://t.co/adEuimnDWX https://t.co/YbSDER3WTY",thehill
1043,1515025436509671428,5 things to know about Elon Musk’s Twitter bid https://t.co/MPaz7JAJKe https://t.co/o8gqekzJdx,thehill
1044,1515024432565207043,New emails show two GOP lawmakers offered advice to Trump’s team on challenging election https://t.co/iYTwuPdts6 https://t.co/jRXcPprf3I,thehill
1045,1515023648473690114,".@VP: ""It is my great honor and pleasure to welcome President Hassan. I bring you greetings of course from President Biden as well and we welcome you for this trip. As you know, the United States feels very strongly that Tanzania is a very important partner."" https://t.co/mWJ7VMj9s7",thehill
1046,1515023419284328450,Five grocery items with big price jumps amid high inflation https://t.co/N8ZDX1eALX https://t.co/6RTSg5Hd27,thehill
1047,1515022419853037577,Here are the 39 US lawmakers who were not sanctioned by Russia https://t.co/IL7GiNr6h0 https://t.co/p0vqLdn2WS,thehill
1048,1515021403233439751,"Psaki: Biden executive action on canceling some student debt ""still on the table"" https://t.co/55a938SZmR https://t.co/ZJcwC8PNQI",thehill
1049,1515020391256932359,"Florida state senator: DeSantis redistricting map ""overtly racist"" https://t.co/94rMYDpF5w https://t.co/bMXyLv51il",thehill
1050,1515019381692145669,JUST IN: Twitter adopts poison pill to prevent Elon Musk takeover https://t.co/lAirZyQEpI https://t.co/fJW4dg0TTY,thehill
1051,1515018379437953026,"New York honors ""frontline heroes"" from subway shooting https://t.co/roZvTL0BZH https://t.co/rkUJHj95cR",thehill
1052,1515017383722864654,San Francisco paper says Feinstein should resign if she is mentally unfit https://t.co/45PaSfWnu2 https://t.co/W4grsRaZrr,thehill
1053,1515016385176481794,"Finland ""highly likely"" to join NATO, minister says https://t.co/dapESAR23U https://t.co/riV1mmKgt4",thehill
1054,1515016098789404674,This week's stories you might've missed: Amazon adds a 5% fuel and inflation surcharge to U.S. sellers and one of the nation's largest libraries makes recently banned books available to teens across the country. https://t.co/Xx00IOhFhq,thehill
1055,1515015475570352129,Fox’s John Roberts defends Peter Doocy after Psaki comment https://t.co/PxN0wQJflG https://t.co/bTpLVXwXug,thehill
1056,1515014365686247430,JUST IN: Feinstein defends record after report about being unfit to serve in Senate https://t.co/q0vmUh5qeH https://t.co/xKHNWw3o3W,thehill
1057,1515013401172451330,#BREAKING: Twitter adopts poison pill to prevent Elon Musk takeover https://t.co/c3e9k5KjRp https://t.co/94gCCkx6cr,thehill
1058,1515013358105378817,John Legend issues endorsements in half a dozen DA races across the country https://t.co/9aAD6lZz9z https://t.co/fLGVr0XgQ2,thehill
1059,1515011344491233281,Anti-war activists project giant Ukrainian flag on Russian Embassy in DC https://t.co/Jws7c4j1u4 https://t.co/GxuhNDvgZW,thehill
1060,1515010333869580292,NEW: What does Elon Musk stand to gain from Twitter offer? https://t.co/Y2F1UJo0P7 https://t.co/GEAW80hd67,thehill
1061,1515008826369531911,Hawks make inroads in Russian debate as US arms Ukraine https://t.co/rbNZ3ShjiE https://t.co/kieFHkatBc,thehill
